collection_timestamp_utc,pollution_timestamp_utc,aqi_us,main_pollutant_us,temperature_celsius,humidity_percent,wind_speed_m_s,wind_direction_degrees,weather_icon_code,pm2_5,hour,day_of_week,month,is_weekend,aqi_lag_1h,aqi_lag_3h,aqi_lag_6h,aqi_lag_24h,pm2_5_lag_1h,pm2_5_lag_24h,temp_lag_1h,temp_lag_3h,aqi_rolling_mean_3h,aqi_rolling_mean_6h,aqi_rolling_std_6h,pm2_5_rolling_mean_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,temp_rolling_mean_6h,temp_rolling_std_6h,humidity_rolling_mean_6h,wind_rolling_mean_6h,aqi_1h_ahead,aqi_2h_ahead,aqi_3h_ahead,aqi_4h_ahead,aqi_5h_ahead
2024-12-18 12:52:00,2024-12-18 12:00:00+00:00,81,p2,25,79,2.73,179,03d,18,12,2,12,0,132,51,135,128,42,48,23.0,23.0,77.33,80.17,16.376,17.33,18.0,3.406,23.83,1.329,70.0,2.36,106,144,77,166,78
2024-12-18 14:55:00,2024-12-18 14:00:00+00:00,104,p2,25,49,2.41,212,03d,23,14,2,12,0,164,160,62,40,120,19,25.0,23.0,85.67,82.33,18.779,19.0,18.5,3.937,24.17,1.329,67.33,2.46,19,71,54,136,16
2024-12-18 15:47:00,2024-12-18 15:00:00+00:00,80,p2,22,63,3.11,183,10d,18,15,2,12,0,109,110,28,35,96,145,25.0,23.0,88.33,78.5,15.834,19.67,17.67,3.266,23.5,1.225,66.17,2.93,52,17,139,97,11
2024-12-18 16:11:00,2024-12-18 16:00:00+00:00,107,p2,18,86,3.24,235,02d,24,16,2,12,0,110,40,82,56,51,33,22.0,25.0,97.0,87.17,14.58,21.67,19.5,3.209,22.67,2.582,71.83,3.08,68,114,30,124,34
2024-12-18 19:11:00,2024-12-18 19:00:00+00:00,133,p2,19,76,2.43,209,03n,30,19,2,12,0,94,18,170,176,35,115,18.0,25.0,106.67,96.17,22.851,24.0,21.5,5.206,22.0,2.966,68.5,2.73,54,102,185,15,30
2024-12-18 22:39:00,2024-12-18 22:00:00+00:00,105,p2,15,52,2.59,157,02n,24,22,2,12,0,12,17,178,142,13,29,19.0,22.0,115.0,101.67,19.613,26.0,22.83,4.491,20.67,4.033,67.5,2.75,166,166,188,3,65
2024-12-18 23:29:00,2024-12-18 23:00:00+00:00,65,p2,20,95,1.56,218,02n,15,23,2,12,0,139,44,169,74,109,180,15.0,18.0,101.0,99.0,23.656,23.0,22.33,5.241,19.83,3.43,70.17,2.56,182,169,31,83,35
2024-12-19 00:48:00,2024-12-19 00:00:00+00:00,89,p2,22,74,2.17,143,10n,20,0,3,12,0,115,171,48,133,111,69,20.0,19.0,86.33,96.5,23.814,19.67,21.83,5.307,19.33,2.658,74.33,2.52,21,40,140,1,165
2024-12-19 01:35:00,2024-12-19 01:00:00+00:00,87,p2,19,75,3.16,197,02n,20,1,3,12,0,64,116,48,102,163,41,22.0,15.0,80.33,97.67,23.001,18.33,22.17,5.076,18.83,2.317,76.33,2.52,94,91,144,43,2
2024-12-19 02:15:00,2024-12-19 02:00:00+00:00,92,p2,22,99,0.3,191,10n,21,2,3,12,0,21,38,173,65,78,158,19.0,20.0,89.33,95.17,22.596,20.33,21.67,5.007,19.5,2.588,78.5,2.04,113,142,53,28,91
2024-12-19 03:18:00,2024-12-19 03:00:00+00:00,126,p2,16,100,0.82,182,02n,28,3,3,12,0,182,4,185,188,89,66,22.0,22.0,101.67,94.0,20.317,23.0,21.33,4.367,19.0,2.966,82.5,1.77,28,54,141,39,114
2024-12-19 04:46:00,2024-12-19 04:00:00+00:00,101,p2,16,100,1.42,223,10n,23,4,3,12,0,98,140,21,170,82,163,16.0,19.0,106.33,93.33,19.947,24.0,21.17,4.262,19.17,2.714,90.5,1.57,111,32,181,69,61
2024-12-19 05:43:00,2024-12-19 05:00:00+00:00,99,p2,18,95,2.72,170,04n,22,5,3,12,0,120,30,6,42,55,177,16.0,22.0,108.67,99.0,14.325,24.33,22.33,3.011,18.83,2.714,90.5,1.76,150,21,88,74,119
2024-12-19 06:30:00,2024-12-19 06:00:00+00:00,90,p2,19,86,0.3,253,10d,20,6,3,12,0,126,193,186,156,11,137,18.0,16.0,96.67,99.17,14.19,21.67,22.33,3.011,18.33,2.251,92.5,1.45,188,30,184,3,114
2024-12-19 07:12:00,2024-12-19 07:00:00+00:00,60,p2,24,69,3.06,249,04d,14,7,3,12,0,195,72,62,181,102,83,19.0,16.0,83.0,94.67,21.314,18.67,21.33,4.546,19.17,3.251,91.5,1.44,5,142,66,29,31
2024-12-19 09:00:00,2024-12-19 08:00:00+00:00,87,p2,18,76,2.84,169,04d,20,8,3,12,0,9,16,138,112,187,36,24.0,18.0,79.0,93.83,21.535,18.0,21.17,4.579,18.5,2.95,87.67,1.86,59,90,22,6,125
2024-12-19 10:13:00,2024-12-19 10:00:00+00:00,111,p2,19,44,3.2,212,10d,25,10,3,12,0,183,38,156,66,181,113,18.0,19.0,86.0,91.33,17.558,19.67,20.67,3.777,19.0,2.683,78.33,2.26,5,5,26,129,7
2024-12-19 11:53:00,2024-12-19 11:00:00+00:00,82,p2,28,68,1.0,195,01d,19,11,3,12,0,177,20,33,113,61,172,19.0,24.0,93.33,88.17,17.175,21.33,20.0,3.633,21.0,4.099,73.0,2.19,20,110,175,4,142
2024-12-19 12:17:00,2024-12-19 12:00:00+00:00,74,p2,24,64,2.98,263,01d,17,12,3,12,0,42,129,138,30,79,50,28.0,18.0,89.0,84.0,17.053,20.33,19.17,3.656,22.0,3.95,67.83,2.23,179,88,82,136,198
2024-12-19 13:10:00,2024-12-19 13:00:00+00:00,100,p2,28,74,2.78,225,02d,22,13,3,12,0,120,75,113,116,82,197,24.0,19.0,85.33,85.67,18.206,19.33,19.5,3.834,23.5,4.278,65.83,2.64,17,145,192,113,184
2024-12-19 14:15:00,2024-12-19 14:00:00+00:00,72,p2,29,43,4.1,219,01d,16,14,3,12,0,163,132,128,172,86,143,28.0,28.0,82.0,87.67,15.24,18.33,19.83,3.312,24.33,4.844,61.5,2.82,157,10,91,74,9
2024-12-19 15:24:00,2024-12-19 15:00:00+00:00,97,p2,25,68,1.89,203,03d,22,15,3,12,0,172,153,168,95,147,111,29.0,24.0,89.67,89.33,15.693,20.0,20.17,3.43,25.5,3.728,60.17,2.66,188,105,56,150,9
2024-12-19 17:26:00,2024-12-19 17:00:00+00:00,118,p2,18,64,1.51,177,10d,26,17,3,12,0,153,200,113,98,166,99,25.0,28.0,95.67,90.5,17.751,21.33,20.33,3.724,25.33,4.082,63.5,2.38,69,13,192,3,20
2024-12-19 18:14:00,2024-12-19 18:00:00+00:00,111,p2,20,54,0.86,118,10d,25,18,3,12,0,32,68,98,12,99,35,18.0,29.0,108.67,95.33,18.886,24.33,21.33,4.082,24.0,4.336,61.17,2.35,79,168,119,24,0
2024-12-19 19:27:00,2024-12-19 19:00:00+00:00,87,p2,20,55,1.85,227,02n,20,19,3,12,0,138,16,22,4,164,38,20.0,25.0,105.33,97.5,16.55,23.67,21.83,3.601,23.33,4.633,59.67,2.16,179,179,100,75,154
2024-12-19 21:34:00,2024-12-19 21:00:00+00:00,78,p2,24,63,1.4,223,01n,18,21,3,12,0,183,85,66,68,200,172,20.0,18.0,92.0,93.83,18.236,21.0,21.17,3.92,22.67,4.082,57.83,1.93,165,91,173,116,162
2024-12-19 22:42:00,2024-12-19 22:00:00+00:00,61,p2,18,98,1.77,233,03n,14,22,3,12,0,93,75,5,59,80,44,24.0,20.0,75.33,92.0,21.185,17.33,20.83,4.491,20.83,2.994,67.0,1.55,176,51,72,169,75
2024-12-19 23:55:00,2024-12-19 23:00:00+00:00,114,p2,18,97,1.95,235,04n,25,23,3,12,0,136,52,178,128,50,165,18.0,20.0,84.33,94.83,23.043,19.0,21.33,4.803,19.67,2.338,71.83,1.56,40,174,118,95,109
2024-12-20 00:48:00,2024-12-20 00:00:00+00:00,110,p2,15,77,4.37,198,01n,25,0,4,12,0,109,19,132,29,53,21,18.0,24.0,95.0,93.5,21.622,21.33,21.17,4.622,19.17,2.994,74.0,2.03,101,182,19,78,92
2024-12-20 02:37:00,2024-12-20 02:00:00+00:00,64,p2,22,75,4.57,222,04n,15,2,4,12,0,193,35,1,73,79,123,15.0,18.0,96.0,85.67,22.509,21.67,19.5,4.764,19.5,3.209,77.5,2.65,143,13,157,28,109
2024-12-20 03:37:00,2024-12-20 03:00:00+00:00,99,p2,17,79,1.69,206,10n,22,3,4,12,0,83,102,121,166,3,85,22.0,18.0,91.0,87.67,23.175,20.67,19.83,4.875,19.0,3.347,81.5,2.62,23,12,53,155,182
2024-12-20 04:11:00,2024-12-20 04:00:00+00:00,107,p2,17,89,0.67,139,04n,24,4,4,12,0,15,19,122,154,83,181,17.0,15.0,90.0,92.5,23.772,20.33,20.83,5.037,17.83,2.317,85.83,2.5,184,154,115,149,0
2024-12-20 05:59:00,2024-12-20 05:00:00+00:00,92,p2,19,79,2.81,198,10n,21,5,4,12,0,90,23,99,50,145,187,17.0,22.0,99.33,97.67,18.294,22.33,22.0,3.795,18.0,2.366,82.67,2.68,47,74,195,44,128
2024-12-20 06:56:00,2024-12-20 06:00:00+00:00,64,p2,20,76,2.59,211,04d,15,6,4,12,0,105,162,17,177,45,71,19.0,17.0,87.67,89.33,20.607,20.0,20.33,4.367,18.33,2.503,79.17,2.78,84,79,83,72,60
2024-12-20 07:45:00,2024-12-20 07:00:00+00:00,123,p2,25,58,1.36,211,10d,27,7,4,12,0,161,168,15,153,145,25,20.0,17.0,93.0,91.5,23.671,21.0,20.67,4.844,20.0,3.098,76.0,2.28,157,149,75,1,187
2024-12-20 08:53:00,2024-12-20 08:00:00+00:00,120,p2,18,59,2.02,206,02d,27,8,4,12,0,159,151,182,34,177,167,25.0,19.0,102.33,100.83,21.609,23.0,22.67,4.502,19.33,3.011,73.33,1.86,107,24,118,42,68
2024-12-20 09:51:00,2024-12-20 09:00:00+00:00,91,p2,25,68,4.55,182,04d,20,9,4,12,0,178,115,59,197,82,92,18.0,20.0,111.33,99.5,21.989,24.67,22.33,4.633,20.67,3.502,71.5,2.33,132,80,3,142,192
2024-12-20 11:15:00,2024-12-20 11:00:00+00:00,60,p2,25,63,3.42,193,04d,14,11,4,12,0,22,59,156,111,30,12,25.0,25.0,90.33,91.67,26.658,20.33,20.67,5.61,22.0,3.347,67.17,2.79,121,50,69,37,11
2024-12-20 12:21:00,2024-12-20 12:00:00+00:00,97,p2,25,58,1.63,170,03d,22,12,4,12,0,50,11,123,55,23,127,25.0,18.0,82.67,92.5,26.749,18.67,20.83,5.636,23.0,3.162,63.67,2.6,122,55,185,118,57
2024-12-20 13:41:00,2024-12-20 13:00:00+00:00,106,p2,24,69,0.92,130,01d,24,13,4,12,0,42,174,71,7,34,105,25.0,25.0,87.67,99.5,23.037,20.0,22.33,4.926,23.67,2.805,62.5,2.32,80,100,61,67,11
2024-12-20 15:24:00,2024-12-20 15:00:00+00:00,63,p2,23,61,4.45,204,03d,14,15,4,12,0,76,29,12,171,10,140,24.0,25.0,88.67,89.5,23.805,20.0,20.17,5.307,23.33,2.733,63.0,2.83,93,17,48,73,17
2024-12-20 17:59:00,2024-12-20 17:00:00+00:00,95,p2,22,58,1.53,238,10d,21,17,4,12,0,89,26,105,176,22,6,23.0,25.0,88.0,85.33,19.128,19.67,19.17,4.215,24.0,1.265,62.83,2.75,184,144,8,192,113
2024-12-20 18:51:00,2024-12-20 18:00:00+00:00,84,p2,20,51,5.4,208,02d,19,18,4,12,0,12,88,172,96,103,126,22.0,24.0,80.67,84.17,18.925,18.0,19.0,4.195,23.17,1.941,60.0,2.89,58,45,62,163,140
2024-12-20 20:17:00,2024-12-20 20:00:00+00:00,123,p2,19,71,2.37,151,02n,27,20,4,12,0,87,132,165,42,59,71,20.0,23.0,100.67,94.67,20.265,22.33,21.17,4.446,22.17,2.317,61.33,2.72,132,106,96,65,111
2024-12-20 21:51:00,2024-12-20 21:00:00+00:00,94,p2,22,90,2.16,158,04n,21,21,4,12,0,186,48,94,149,142,52,19.0,22.0,100.33,94.17,20.233,22.33,21.0,4.427,21.67,1.862,66.67,2.8,155,56,198,16,170
2024-12-20 23:12:00,2024-12-20 23:00:00+00:00,110,p2,19,76,2.41,171,02n,25,23,4,12,0,68,177,179,26,143,18,22.0,20.0,109.0,94.83,20.76,24.33,21.17,4.579,20.83,1.722,67.83,3.05,155,18,11,79,73
2024-12-21 01:25:00,2024-12-21 01:00:00+00:00,139,p2,15,70,2.42,214,02n,31,1,5,12,1,28,30,51,103,5,5,19.0,19.0,114.33,107.5,20.637,25.67,24.0,4.517,19.5,2.588,69.33,2.72,23,25,169,124,19
2024-12-21 02:30:00,2024-12-21 02:00:00+00:00,111,p2,19,77,0.3,278,01n,25,2,5,12,1,8,85,127,5,119,181,15.0,22.0,120.0,110.17,19.712,27.0,24.67,4.274,19.0,2.28,72.5,2.51,118,170,89,91,135
2024-12-21 03:12:00,2024-12-21 03:00:00+00:00,92,p2,18,89,2.66,214,03n,21,3,5,12,1,106,125,118,150,151,116,19.0,19.0,114.0,111.5,17.762,25.67,25.0,3.795,18.67,2.251,78.83,2.05,177,24,36,10,34
2024-12-21 04:11:00,2024-12-21 04:00:00+00:00,92,p2,20,100,0.71,214,03n,21,4,5,12,1,95,34,27,24,20,119,18.0,15.0,98.33,106.33,18.25,22.33,24.0,3.95,18.83,2.317,83.67,1.78,92,54,137,125,61
2024-12-21 05:52:00,2024-12-21 05:00:00+00:00,123,p2,18,80,1.19,165,04n,27,5,5,12,1,116,80,105,83,105,134,20.0,19.0,102.33,111.17,18.17,23.0,25.0,3.795,18.17,1.722,82.0,1.62,66,190,70,38,177
2024-12-21 06:30:00,2024-12-21 06:00:00+00:00,60,p2,21,86,1.25,167,10d,14,6,5,12,1,85,91,135,175,106,54,18.0,18.0,91.67,102.83,27.752,20.67,23.17,5.879,18.5,2.074,83.67,1.42,34,73,181,144,173
2024-12-21 07:44:00,2024-12-21 07:00:00+00:00,98,p2,21,58,2.33,204,02d,22,7,5,12,1,116,194,145,60,86,193,21.0,20.0,93.67,96.0,21.382,21.0,21.67,4.457,19.5,1.378,81.67,1.41,81,31,153,47,134
2024-12-21 09:39:00,2024-12-21 09:00:00+00:00,85,p2,19,48,3.37,166,10d,19,9,5,12,1,33,98,147,196,4,190,21.0,18.0,81.0,91.67,20.344,18.33,20.67,4.227,19.5,1.378,76.83,1.92,176,64,23,157,95
2024-12-21 10:48:00,2024-12-21 10:00:00+00:00,74,p2,20,76,0.88,209,10d,17,10,5,12,1,147,31,160,91,153,83,19.0,21.0,85.67,88.67,21.575,19.33,20.0,4.472,19.83,1.169,74.67,1.62,118,182,112,78,46
2024-12-21 11:33:00,2024-12-21 11:00:00+00:00,87,p2,20,87,4.77,215,03d,20,11,5,12,1,25,71,1,85,93,25,20.0,21.0,82.0,87.83,21.517,18.67,19.83,4.446,19.83,1.169,72.5,2.3,16,39,72,24,170
2024-12-21 12:34:00,2024-12-21 12:00:00+00:00,70,p2,22,49,3.77,237,01d,16,12,5,12,1,112,41,97,185,165,17,20.0,19.0,77.0,79.0,13.624,17.67,18.0,2.898,20.5,1.049,67.33,2.73,184,95,128,96,62
2024-12-21 13:22:00,2024-12-21 13:00:00+00:00,94,p2,28,64,3.35,286,10d,21,13,5,12,1,195,55,32,89,73,157,22.0,20.0,83.67,84.67,10.948,19.0,19.17,2.317,21.67,3.266,63.67,3.08,199,171,145,58,23
2024-12-21 14:27:00,2024-12-21 14:00:00+00:00,72,p2,24,84,3.17,188,03d,16,14,5,12,1,84,63,197,136,130,27,28.0,20.0,78.67,80.33,9.688,17.67,18.17,2.137,22.17,3.371,68.0,3.22,157,173,119,134,53
2024-12-21 15:24:00,2024-12-21 15:00:00+00:00,75,p2,20,66,1.89,178,04d,17,15,5,12,1,122,139,200,48,188,18,24.0,22.0,80.33,78.67,9.585,18.0,17.83,2.137,22.33,3.204,71.0,2.97,117,54,42,165,165
2024-12-21 16:23:00,2024-12-21 16:00:00+00:00,105,p2,20,50,3.39,173,01d,24,16,5,12,1,192,81,13,15,28,97,20.0,28.0,84.0,83.83,13.934,19.0,19.0,3.225,22.33,3.204,66.67,3.39,55,8,66,128,96
2024-12-21 17:45:00,2024-12-21 17:00:00+00:00,87,p2,25,81,3.68,209,02d,20,17,5,12,1,179,185,61,6,116,120,20.0,24.0,89.0,83.83,13.934,20.33,19.0,3.225,23.17,3.125,65.67,3.21,84,96,116,35,175
2024-12-21 18:24:00,2024-12-21 18:00:00+00:00,99,p2,27,78,4.0,198,10d,22,18,5,12,1,51,85,88,198,44,181,25.0,20.0,97.0,88.67,13.186,22.0,20.0,3.033,24.0,3.406,70.5,3.25,62,92,150,165,175
2024-12-21 20:00:00,2024-12-21 19:00:00+00:00,85,p2,15,81,1.8,239,04n,19,19,5,12,1,174,78,161,20,192,28,27.0,20.0,90.33,87.17,12.968,20.33,19.67,3.011,21.83,4.355,73.33,2.99,89,132,170,48,1
2024-12-21 20:16:00,2024-12-21 20:00:00+00:00,65,p2,16,56,0.3,213,02n,15,20,5,12,1,62,83,125,49,149,173,15.0,25.0,83.0,86.0,14.792,18.67,19.5,3.271,20.5,4.764,68.67,2.51,91,29,161,3,124
2024-12-21 21:48:00,2024-12-21 21:00:00+00:00,107,p2,15,50,1.54,176,03n,24,21,5,12,1,80,161,18,69,41,174,16.0,27.0,85.67,91.33,15.769,19.33,20.67,3.445,19.67,5.279,66.0,2.45,82,148,147,166,79
2024-12-21 22:25:00,2024-12-21 22:00:00+00:00,33,p2,20,85,2.54,258,04n,8,22,5,12,1,183,104,181,182,45,104,15.0,15.0,68.33,79.33,26.815,15.67,18.0,5.762,19.67,5.279,71.83,2.31,121,72,125,60,47
2024-12-21 23:53:00,2024-12-21 23:00:00+00:00,60,p2,20,74,2.47,220,03n,14,23,5,12,1,173,61,69,16,138,7,20.0,16.0,66.67,74.83,27.528,15.33,17.0,5.865,18.83,4.622,70.67,2.11,136,32,175,166,70
2024-12-22 00:51:00,2024-12-22 00:00:00+00:00,130,p2,20,88,3.0,199,04n,29,0,6,12,1,97,81,187,185,104,97,20.0,15.0,74.33,80.0,34.894,17.0,18.17,7.521,17.67,2.582,72.33,1.94,52,88,84,82,121
2024-12-22 01:35:00,2024-12-22 01:00:00+00:00,77,p2,15,77,2.3,229,04n,18,1,6,12,1,157,196,115,115,125,90,20.0,20.0,89.0,78.67,34.818,20.33,18.0,7.51,17.67,2.582,71.67,2.03,66,89,195,144,7
2024-12-22 02:44:00,2024-12-22 02:00:00+00:00,137,p2,22,100,2.48,190,03n,30,2,6,12,1,145,86,4,138,188,170,15.0,20.0,114.67,90.67,41.02,25.67,20.5,8.712,18.67,2.944,79.0,2.39,41,164,15,14,143
2024-12-22 03:18:00,2024-12-22 03:00:00+00:00,69,p2,24,73,0.3,246,01n,16,3,6,12,1,1,60,136,95,123,187,22.0,20.0,94.33,84.33,40.928,21.33,19.17,8.681,20.17,2.994,82.83,2.18,119,137,182,13,139
2024-12-22 04:34:00,2024-12-22 04:00:00+00:00,56,p2,15,84,1.39,243,01n,13,4,6,12,1,141,200,14,164,160,100,24.0,15.0,87.33,88.17,35.93,19.67,20.0,7.563,19.33,3.67,82.67,1.99,92,23,188,34,176
2024-12-22 05:50:00,2024-12-22 05:00:00+00:00,138,p2,22,96,2.2,158,01n,31,5,6,12,1,172,17,32,104,147,174,15.0,22.0,87.67,101.17,37.765,20.0,22.83,8.035,19.67,3.83,86.33,1.94,152,56,136,79,137
2024-12-22 06:44:00,2024-12-22 06:00:00+00:00,92,p2,26,82,1.61,234,04d,21,6,6,12,1,10,196,103,117,9,177,22.0,24.0,95.33,94.83,35.051,21.67,21.5,7.45,20.67,4.633,85.33,1.71,11,166,18,152,126
2024-12-22 07:50:00,2024-12-22 07:00:00+00:00,124,p2,25,61,2.48,191,04d,28,7,6,12,1,13,131,167,151,190,168,26.0,15.0,118.0,102.67,35.517,26.67,23.17,7.627,22.33,3.933,82.67,1.74,103,141,36,123,53
2024-12-22 08:59:00,2024-12-22 08:00:00+00:00,73,p2,26,74,2.16,189,04d,17,8,6,12,1,90,118,92,74,77,192,25.0,22.0,96.33,92.0,32.637,22.0,21.0,7.127,23.0,4.195,78.33,1.69,148,79,144,68,119
2024-12-22 09:33:00,2024-12-22 09:00:00+00:00,113,p2,22,72,2.15,168,01d,25,9,6,12,1,61,132,49,200,120,35,26.0,26.0,103.33,99.33,31.354,23.33,22.5,6.804,22.67,4.179,78.17,2.0,192,21,193,28,52
2024-12-22 10:27:00,2024-12-22 10:00:00+00:00,128,p2,23,65,2.46,123,01d,28,10,6,12,1,31,77,91,33,95,137,22.0,25.0,104.67,111.33,24.476,23.33,25.0,5.177,24.0,1.897,75.0,2.18,100,36,112,104,52
2024-12-22 11:13:00,2024-12-22 11:00:00+00:00,111,p2,21,63,2.29,196,02d,25,11,6,12,1,92,161,131,127,10,158,23.0,26.0,117.33,106.83,20.798,26.0,24.0,4.29,23.83,2.137,69.5,2.19,2,196,110,170,149
2024-12-22 12:29:00,2024-12-22 12:00:00+00:00,128,p2,19,45,3.76,291,03d,28,12,6,12,1,63,7,131,184,84,21,21.0,22.0,122.33,112.83,20.856,27.0,25.17,4.262,22.67,2.582,63.33,2.55,163,14,35,42,139
2024-12-22 13:28:00,2024-12-22 13:00:00+00:00,126,p2,22,82,2.47,293,04d,28,13,6,12,1,106,137,199,133,178,185,19.0,23.0,121.67,113.17,21.085,27.0,25.17,4.262,22.17,2.317,66.83,2.55,34,153,126,34,96
2024-12-22 15:15:00,2024-12-22 15:00:00+00:00,118,p2,23,63,2.15,187,02d,26,15,6,12,1,9,137,126,67,29,87,22.0,21.0,124.0,120.67,7.685,27.33,26.67,1.506,21.67,1.506,65.0,2.55,56,165,189,167,6
2024-12-22 16:28:00,2024-12-22 16:00:00+00:00,93,p2,22,72,2.65,127,03d,21,16,6,12,1,104,164,190,182,98,189,23.0,19.0,112.33,117.33,13.677,25.0,26.0,2.757,21.67,1.506,65.0,2.63,141,131,9,109,125
2024-12-22 17:25:00,2024-12-22 17:00:00+00:00,109,p2,22,51,0.9,193,03d,24,17,6,12,1,36,165,181,128,97,7,22.0,22.0,106.67,114.17,12.891,23.67,25.33,2.658,21.5,1.378,62.67,2.37,73,52,40,187,171
2024-12-22 18:10:00,2024-12-22 18:00:00+00:00,67,p2,22,70,1.53,180,01d,15,18,6,12,1,38,22,150,129,4,82,22.0,23.0,89.67,106.83,23.336,20.0,23.67,5.007,21.67,1.366,63.83,2.24,110,147,192,24,191
2024-12-22 19:59:00,2024-12-22 19:00:00+00:00,94,p2,18,45,3.24,203,10n,21,19,6,12,1,83,165,154,170,44,189,22.0,22.0,90.0,101.17,21.198,20.0,22.5,4.593,21.5,1.761,63.83,2.16,69,91,8,116,168
2024-12-22 20:26:00,2024-12-22 20:00:00+00:00,130,p2,19,62,0.61,214,03n,29,20,6,12,1,200,29,62,191,0,161,18.0,22.0,97.0,101.83,22.176,21.67,22.67,4.844,21.0,2.0,60.5,1.85,155,77,15,91,146
2024-12-22 21:36:00,2024-12-22 21:00:00+00:00,101,p2,19,84,1.03,224,10n,23,21,6,12,1,124,14,8,104,95,174,19.0,22.0,108.33,99.0,20.736,24.33,22.17,4.579,20.33,1.862,64.0,1.66,186,171,188,144,120
2024-12-22 22:16:00,2024-12-22 22:00:00+00:00,128,p2,16,84,2.43,229,03n,28,22,6,12,1,170,19,159,79,102,118,19.0,18.0,119.67,104.83,23.456,26.67,23.33,5.086,19.33,2.338,66.0,1.62,86,2,103,28,192
2024-12-22 23:47:00,2024-12-22 23:00:00+00:00,100,p2,20,67,4.18,99,02n,22,23,6,12,1,41,72,74,124,99,79,16.0,19.0,109.67,103.33,23.424,24.33,23.0,5.099,19.0,2.0,68.67,2.17,91,66,28,105,80
2024-12-23 00:37:00,2024-12-23 00:00:00+00:00,127,p2,21,99,1.03,164,02n,28,0,0,12,0,136,23,178,189,25,113,20.0,19.0,118.33,113.33,16.633,26.0,25.17,3.545,18.83,1.722,73.5,2.09,158,64,103,132,114
2024-12-23 01:32:00,2024-12-23 01:00:00+00:00,101,p2,16,74,2.62,223,10n,23,1,0,12,0,25,61,136,182,191,9,21.0,16.0,109.33,114.5,15.189,24.33,25.5,3.146,18.5,2.074,78.33,1.98,181,176,8,68,136
2024-12-23 02:31:00,2024-12-23 02:00:00+00:00,117,p2,15,74,2.38,174,03n,26,2,0,12,0,77,38,131,132,39,182,16.0,20.0,115.0,112.33,13.352,25.67,25.0,2.683,17.83,2.483,80.33,2.28,112,127,145,159,44
2024-12-23 04:13:00,2024-12-23 04:00:00+00:00,95,p2,16,100,3.1,220,01n,21,4,0,12,0,41,81,104,99,103,74,15.0,21.0,104.33,111.33,14.542,23.33,24.67,3.077,17.33,2.503,83.0,2.62,107,62,35,178,178
2024-12-23 05:38:00,2024-12-23 05:00:00+00:00,119,p2,20,95,0.52,213,10n,26,5,0,12,0,71,23,0,121,39,71,16.0,16.0,110.33,109.83,12.844,24.33,24.33,2.733,18.0,2.608,84.83,2.31,50,89,185,98,75
2024-12-23 07:32:00,2024-12-23 07:00:00+00:00,53,p2,25,100,4.89,143,02d,12,7,0,12,0,4,198,164,118,94,58,20.0,15.0,89.0,102.0,26.796,19.67,22.67,5.785,18.83,3.869,90.33,2.42,78,182,69,39,27
2024-12-23 08:40:00,2024-12-23 08:00:00+00:00,106,p2,21,63,1.85,198,02d,24,8,0,12,0,65,67,60,196,41,140,25.0,16.0,92.67,98.5,24.114,20.67,22.0,5.254,18.83,3.869,84.33,2.56,82,150,120,139,82
2024-12-23 09:27:00,2024-12-23 09:00:00+00:00,92,p2,29,53,2.29,224,01d,21,9,0,12,0,106,140,155,55,80,197,21.0,20.0,83.67,97.0,24.207,19.0,21.67,5.241,21.0,5.329,80.83,2.5,26,105,7,3,170
2024-12-23 10:39:00,2024-12-23 10:00:00+00:00,63,p2,21,76,1.81,170,01d,14,10,0,12,0,59,48,27,48,146,174,29.0,25.0,87.0,88.0,25.298,19.67,19.67,5.538,22.0,4.472,81.17,2.41,131,33,59,1,64
2024-12-23 11:10:00,2024-12-23 11:00:00+00:00,87,p2,20,78,3.84,244,01d,20,11,0,12,0,163,87,36,199,74,39,21.0,21.0,80.67,86.67,25.065,18.33,19.5,5.505,22.67,3.615,77.5,2.53,163,35,76,100,65
2024-12-23 12:49:00,2024-12-23 12:00:00+00:00,71,p2,20,76,3.99,202,02d,16,12,0,12,0,94,172,58,118,73,13,20.0,29.0,73.67,78.67,19.786,16.67,17.83,4.579,22.67,3.615,74.33,3.11,106,131,175,186,93
2024-12-23 13:16:00,2024-12-23 13:00:00+00:00,130,p2,29,58,2.03,207,10d,29,13,0,12,0,59,85,146,124,166,126,20.0,21.0,96.0,91.5,24.271,21.67,20.67,5.428,23.33,4.412,67.33,2.64,128,93,42,15,142
2024-12-23 14:29:00,2024-12-23 14:00:00+00:00,127,p2,15,52,3.32,132,04d,28,14,0,12,0,134,66,25,67,40,69,29.0,20.0,109.33,95.0,28.007,24.33,21.33,6.121,22.33,5.574,65.5,2.88,60,68,125,20,66
2024-12-23 15:18:00,2024-12-23 15:00:00+00:00,60,p2,25,75,3.48,121,10d,14,15,0,12,0,76,32,92,103,198,93,15.0,20.0,105.67,89.67,31.519,23.67,20.17,6.824,21.67,4.803,69.17,3.08,22,171,120,6,56
2024-12-23 16:42:00,2024-12-23 16:00:00+00:00,69,p2,26,50,2.6,154,01d,16,16,0,12,0,45,70,46,187,70,94,25.0,29.0,85.33,90.67,30.585,19.33,20.5,6.504,22.5,5.089,64.83,3.21,2,195,196,125,0
